InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,SalesAmount,InvoiceMonth,IsReturn
545895,23182,TOILET SIGN OCCUPIED OR VACANT,1,2011-03-07 17:14:00,2.5,,United Kingdom,2.5,2011-03,False
553356,23202,JUMBO BAG VINTAGE LEAF,10,2011-05-16 14:05:00,2.08,14038.0,United Kingdom,20.8,2011-05,False
563404,21059,PARTY INVITES DINOSAURS,12,2011-08-16 11:04:00,0.85,16303.0,United Kingdom,10.2,2011-08,False
553671,22501,PICNIC BASKET WICKER LARGE,1,2011-05-18 12:37:00,9.95,13659.0,United Kingdom,9.95,2011-05,False
579125,23470,CARD HOLDER LOVE BIRD LARGE,2,2011-11-28 12:19:00,6.25,14215.0,United Kingdom,12.5,2011-11,False
575487,21616,4 PEAR BOTANICAL DINNER CANDLES,12,2011-11-09 17:11:00,1.25,15450.0,United Kingdom,15.0,2011-11,False
567170,22555,PLASTERS IN TIN STRONGMAN,1,2011-09-18 12:40:00,1.65,13566.0,United Kingdom,1.65,2011-09,False
569897,22214,CANDLE PLATE LACE WHITE,2,2011-10-06 16:01:00,2.55,17813.0,United Kingdom,5.1,2011-10,False
570420,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,2011-10-10 13:33:00,1.25,17841.0,United Kingdom,1.25,2011-10,False
541414,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2,2011-01-17 16:14:00,2.95,18212.0,United Kingdom,5.9,2011-01,False
555322,21714,CITRONELLA CANDLE GARDEN POT,3,2011-06-02 11:01:00,2.46,,United Kingdom,7.38,2011-06,False
543022,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,12,2011-02-02 14:37:00,2.1,16771.0,United Kingdom,25.200000000000003,2011-02,False
579187,20719,WOODLAND CHARLOTTE BAG,11,2011-11-28 15:31:00,1.63,,United Kingdom,17.93,2011-11,False
572703,22585,PACK OF 6 BIRDY GIFT TAGS,2,2011-10-25 14:35:00,1.25,16110.0,United Kingdom,2.5,2011-10,False
564710,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,2011-08-28 10:21:00,2.1,15625.0,United Kingdom,25.200000000000003,2011-08,False
563384,90096,NECKLACE+BRACELET SET BLUE BLOSSOM,1,2011-08-16 10:52:00,2.55,17315.0,United Kingdom,2.55,2011-08,False
556784,21056,DOCTOR'S BAG SOFT TOY,2,2011-06-14 13:15:00,8.95,14461.0,United Kingdom,17.9,2011-06,False
553125,23133,LARGE IVORY HEART WALL ORGANISER,2,2011-05-13 12:13:00,8.25,17139.0,United Kingdom,16.5,2011-05,False
569903,21352,EUCALYPTUS & PINECONE  WREATH,12,2011-10-06 16:25:00,2.95,13892.0,United Kingdom,35.400000000000006,2011-10,False
550350,84913B,MINT GREEN ROSE TOWEL,4,2011-04-18 10:04:00,4.65,15491.0,United Kingdom,18.6,2011-04,False
560240,84881,BLUE WIRE SPIRAL CANDLE HOLDER,2,2011-07-17 11:59:00,6.35,15716.0,United Kingdom,12.7,2011-07,False
576837,20775,DAISY NOTEBOOK,1,2011-11-16 15:16:00,1.63,,United Kingdom,1.63,2011-11,False
577302,23126,FELTCRAFT GIRL AMELIE KIT,1,2011-11-18 12:57:00,4.95,17904.0,United Kingdom,4.95,2011-11,False
546013,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-03-08 16:38:00,1.25,16495.0,United Kingdom,7.5,2011-03,False
548703,21931,JUMBO STORAGE BAG SUKI,2,2011-04-03 11:37:00,2.08,16010.0,United Kingdom,4.16,2011-04,False
549128,21671,RED SPOT CERAMIC DRAWER KNOB,6,2011-04-06 14:25:00,1.25,16713.0,United Kingdom,7.5,2011-04,False
580865,23439,HAND WARMER RED LOVE HEART,1,2011-12-06 11:58:00,2.1,17914.0,United Kingdom,2.1,2011-12,False
536876,22360,GLASS JAR ENGLISH CONFECTIONERY,2,2010-12-03 11:36:00,5.91,,United Kingdom,11.82,2010-12,False
559401,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-07-08 10:49:00,0.55,15039.0,United Kingdom,0.55,2011-07,False
571125,22332,SKULLS PARTY BAG + STICKER SET,8,2011-10-14 09:48:00,1.65,16394.0,United Kingdom,13.2,2011-10,False
574015,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,2011-11-02 12:03:00,7.9,15576.0,United Kingdom,15.8,2011-11,False
572775,23370,SET 36 COLOURING PENCILS DOILY,16,2011-10-26 10:43:00,1.25,13126.0,United Kingdom,20.0,2011-10,False
580278,22940,FELTCRAFT CHRISTMAS FAIRY,2,2011-12-02 13:11:00,4.25,13560.0,United Kingdom,8.5,2011-12,False
550319,82600,NO SINGING METAL SIGN,2,2011-04-17 12:37:00,2.1,14524.0,United Kingdom,4.2,2011-04,False
553572,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,12,2011-05-18 09:37:00,2.95,18223.0,United Kingdom,35.400000000000006,2011-05,False
575875,21744,SNOWFLAKE PORTABLE TABLE LIGHT,5,2011-11-11 13:06:00,2.46,,United Kingdom,12.3,2011-11,False
541871,22631,CIRCUS PARADE LUNCH BOX,1,2011-01-24 09:41:00,4.13,,United Kingdom,4.13,2011-01,False
575875,22380,TOY TIDY SPACEBOY,1,2011-11-11 13:06:00,4.13,,United Kingdom,4.13,2011-11,False
559113,15039,SANDALWOOD FAN,100,2011-07-06 12:08:00,0.85,13217.0,United Kingdom,85.0,2011-07,False
566864,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,2011-09-15 12:51:00,1.65,17786.0,United Kingdom,8.25,2011-09,False
556571,22896,PEG BAG APPLES DESIGN,6,2011-06-13 13:13:00,2.55,13018.0,United Kingdom,15.299999999999999,2011-06,False
570872,20712,JUMBO BAG WOODLAND ANIMALS,1,2011-10-12 16:40:00,4.13,,United Kingdom,4.13,2011-10,False
545933,20685,DOORMAT RED RETROSPOT,2,2011-03-08 12:04:00,7.95,13908.0,United Kingdom,15.9,2011-03,False
558700,22333,RETROSPOT PARTY BAG + STICKER SET,2,2011-07-01 12:33:00,1.65,17920.0,United Kingdom,3.3,2011-07,False
546404,22128,PARTY CONES CANDY ASSORTED,120,2011-03-11 15:42:00,1.06,13509.0,United Kingdom,127.2,2011-03,False
576618,22544,MINI JIGSAW SPACEBOY,3,2011-11-15 17:00:00,0.83,,United Kingdom,2.4899999999999998,2011-11,False
573139,22609,PENS ASSORTED SPACEBALL,36,2011-10-27 17:29:00,0.19,14716.0,United Kingdom,6.84,2011-10,False
544286,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2011-02-17 12:29:00,4.65,13151.0,United Kingdom,4.65,2011-02,False
546007,82583,HOT BATHS METAL SIGN,1,2011-03-08 15:34:00,4.13,,United Kingdom,4.13,2011-03,False
567302,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,2011-09-19 13:02:00,1.65,15058.0,United Kingdom,8.25,2011-09,False
576617,79190A,RETRO PLASTIC 70'S TRAY,1,2011-11-15 16:57:00,0.83,,United Kingdom,0.83,2011-11,False
537391,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,4,2010-12-06 13:53:00,1.25,16550.0,United Kingdom,5.0,2010-12,False
555420,22193,RED DINER WALL CLOCK,2,2011-06-03 10:29:00,8.5,13458.0,United Kingdom,17.0,2011-06,False
546679,22316,200 BENDY SKULL STRAWS,3,2011-03-15 16:47:00,1.25,13121.0,United Kingdom,3.75,2011-03,False
575875,20728,LUNCH BAG CARS BLUE,2,2011-11-11 13:06:00,4.13,,United Kingdom,8.26,2011-11,False
545995,85099F,JUMBO BAG STRAWBERRY,3,2011-03-08 13:54:00,1.95,15023.0,United Kingdom,5.85,2011-03,False
577778,21936,RED RETROSPOT PICNIC BAG,1,2011-11-21 16:10:00,2.95,16549.0,United Kingdom,2.95,2011-11,False
547728,21181,PLEASE ONE PERSON METAL SIGN,48,2011-03-25 10:51:00,1.53,16029.0,United Kingdom,73.44,2011-03,False
548194,84638,SMALL KITCHEN FLOWER POTS PLAQUE,1,2011-03-29 15:30:00,5.83,,United Kingdom,5.83,2011-03,False
570883,21064,BOOM BOX SPEAKER BOYS,4,2011-10-13 09:55:00,5.95,13477.0,United Kingdom,23.8,2011-10,False
537854,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,24,2010-12-08 15:58:00,2.55,13984.0,United Kingdom,61.199999999999996,2010-12,False
570818,22090,PAPER BUNTING RETROSPOT,5,2011-10-12 12:47:00,2.95,17841.0,United Kingdom,14.75,2011-10,False
556959,71053,WHITE METAL LANTERN,4,2011-06-16 09:17:00,3.75,16739.0,United Kingdom,15.0,2011-06,False
539453,22069,BROWN  PIRATE TREASURE CHEST,1,2010-12-17 17:08:00,3.36,,United Kingdom,3.36,2010-12,False
538071,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,1,2010-12-09 14:09:00,8.47,,United Kingdom,8.47,2010-12,False
562792,84927F,PSYCHEDELIC TILE HOOK,5,2011-08-09 14:18:00,0.39,17634.0,United Kingdom,1.9500000000000002,2011-08,False
548038,22832,BROCANTE SHELF WITH HOOKS,2,2011-03-29 12:03:00,10.75,15696.0,United Kingdom,21.5,2011-03,False
556109,21530,DAIRY MAID TOASTRACK,18,2011-06-09 07:53:00,0.79,13741.0,United Kingdom,14.22,2011-06,False
567962,21156,RETROSPOT CHILDRENS APRON,60,2011-09-23 09:19:00,1.65,15838.0,United Kingdom,99.0,2011-09,False
581217,22679,FRENCH BLUE METAL DOOR SIGN 4,1,2011-12-08 09:20:00,2.46,,United Kingdom,2.46,2011-12,False
557960,23153,ZINC SWEETHEART WIRE LETTER RACK,1,2011-06-23 19:46:00,3.75,15453.0,United Kingdom,3.75,2011-06,False
552670,21411,GINGHAM HEART  DOORSTOP RED,1,2011-05-10 15:06:00,8.29,,United Kingdom,8.29,2011-05,False
539708,82583,HOT BATHS METAL SIGN,1,2010-12-21 12:18:00,4.21,,United Kingdom,4.21,2010-12,False
580983,23531,WALL ART BIG LOVE,1,2011-12-06 16:26:00,14.13,,United Kingdom,14.13,2011-12,False
539595,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2010-12-20 13:43:00,3.36,,United Kingdom,3.36,2010-12,False
540154,21446,12 RED ROSE PEG PLACE SETTINGS,4,2011-01-05 11:30:00,2.51,,United Kingdom,10.04,2011-01,False
541215,21845,DAIRY MAID STRIPE MUG,6,2011-01-14 13:42:00,2.95,14329.0,United Kingdom,17.700000000000003,2011-01,False
575637,22555,PLASTERS IN TIN STRONGMAN,4,2011-11-10 13:46:00,1.65,16904.0,United Kingdom,6.6,2011-11,False
573564,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-10-31 13:58:00,1.25,16127.0,United Kingdom,15.0,2011-10,False
554819,90125A,PINK BERTIE GLASS BEAD BAG CHARM,1,2011-05-26 14:09:00,2.1,17550.0,United Kingdom,2.1,2011-05,False
577495,23109,PACK OF SIX LED TEA LIGHTS,4,2011-11-20 12:20:00,2.89,14704.0,United Kingdom,11.56,2011-11,False
559818,22456,NATURAL SLATE CHALKBOARD LARGE,18,2011-07-12 16:37:00,4.25,13408.0,United Kingdom,76.5,2011-07,False
563193,79066K,RETRO MOD TRAY,1,2011-08-12 16:30:00,1.63,,United Kingdom,1.63,2011-08,False
580723,21874,GIN AND TONIC MUG,6,2011-12-05 17:09:00,1.65,15856.0,United Kingdom,9.899999999999999,2011-12,False
575602,22732,3D VINTAGE CHRISTMAS STICKERS,3,2011-11-10 12:27:00,1.25,17059.0,United Kingdom,3.75,2011-11,False
539451,22976,CIRCUS PARADE CHILDRENS EGG CUP,1,2010-12-17 16:59:00,2.51,,United Kingdom,2.51,2010-12,False
564724,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2011-08-28 12:16:00,1.65,15555.0,United Kingdom,3.3,2011-08,False
563688,20728,LUNCH BAG CARS BLUE,10,2011-08-18 12:41:00,1.65,16767.0,United Kingdom,16.5,2011-08,False
580306,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-12-02 14:29:00,1.25,14250.0,United Kingdom,15.0,2011-12,False
538497,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-12-12 12:44:00,2.95,14684.0,United Kingdom,2.95,2010-12,False
552843,21314,SMALL GLASS HEART TRINKET POT,4,2011-05-11 14:37:00,2.1,14649.0,United Kingdom,8.4,2011-05,False
543826,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,8,2011-02-14 09:41:00,2.46,,United Kingdom,19.68,2011-02,False
536522,21810,CHRISTMAS HANGING STAR WITH BELL,1,2010-12-01 12:49:00,1.25,15012.0,United Kingdom,1.25,2010-12,False
543546,20978,36 PENCILS TUBE SKULLS,1,2011-02-09 16:52:00,2.46,,United Kingdom,2.46,2011-02,False
575983,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-11-13 13:45:00,2.95,13379.0,United Kingdom,2.95,2011-11,False
580903,20931,BLUE POT PLANT CANDLE,1,2011-12-06 12:56:00,1.25,14606.0,United Kingdom,1.25,2011-12,False
569302,22384,LUNCH BAG PINK POLKADOT,4,2011-10-03 12:04:00,1.65,16205.0,United Kingdom,6.6,2011-10,False
562140,21718,RED METAL BEACH SPADE,12,2011-08-03 10:11:00,1.25,18241.0,United Kingdom,15.0,2011-08,False
537653,46000M,POLYESTER FILLER PAD 45x45cm,6,2010-12-07 15:54:00,1.55,17897.0,United Kingdom,9.3,2010-12,False
552046,23284,DOORMAT KEEP CALM AND COME IN,2,2011-05-06 09:44:00,7.95,15235.0,United Kingdom,15.9,2011-05,False
552010,22514,CHILDS GARDEN SPADE BLUE,2,2011-05-05 17:26:00,2.1,14713.0,United Kingdom,4.2,2011-05,False
579458,20981,12 PENCILS TALL TUBE WOODLAND,1,2011-11-29 14:38:00,0.85,16549.0,United Kingdom,0.85,2011-11,False
557875,22090,PAPER BUNTING RETROSPOT,6,2011-06-23 13:09:00,2.95,13300.0,United Kingdom,17.700000000000003,2011-06,False
555851,22981,PANTRY APPLE CORER,1,2011-06-07 13:37:00,1.45,13050.0,United Kingdom,1.45,2011-06,False
558101,23017,APOTHECARY MEASURING JAR,2,2011-06-26 13:56:00,12.5,18112.0,United Kingdom,25.0,2011-06,False
564326,21463,MIRRORED DISCO BALL,1,2011-08-24 13:30:00,5.95,17256.0,United Kingdom,5.95,2011-08,False
553205,23175,REGENCY MILK JUG PINK,24,2011-05-16 08:13:00,2.75,15813.0,United Kingdom,66.0,2011-05,False
541208,22403,MAGNETS PACK OF 4 VINTAGE LABELS,24,2011-01-14 12:29:00,0.42,15159.0,United Kingdom,10.08,2011-01,False
543006,22139,RETROSPOT TEA SET CERAMIC 11 PC,1,2011-02-02 12:53:00,4.95,17975.0,United Kingdom,4.95,2011-02,False
578746,21714,CITRONELLA CANDLE GARDEN POT,1,2011-11-25 11:36:00,3.29,,United Kingdom,3.29,2011-11,False
538071,90013C,GREEN VINTAGE EARRINGS,1,2010-12-09 14:09:00,4.24,,United Kingdom,4.24,2010-12,False
558774,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,2011-07-04 10:17:00,0.83,,United Kingdom,2.4899999999999998,2011-07,False
555149,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2011-05-31 15:49:00,2.92,,United Kingdom,2.92,2011-05,False
541424,22371,AIRLINE BAG VINTAGE TOKYO 78,2,2011-01-17 17:57:00,4.13,,United Kingdom,8.26,2011-01,False
578344,90024B,NEW BAROQUE B'FLY NECKLACE RED,1,2011-11-24 09:21:00,8.32,,United Kingdom,8.32,2011-11,False
539647,22518,CHILDS GARDEN BRUSH BLUE,1,2010-12-20 16:08:00,2.1,15460.0,United Kingdom,2.1,2010-12,False
555336,20752,BLUE POLKADOT WASHING UP GLOVES,1,2011-06-02 11:13:00,2.1,,United Kingdom,2.1,2011-06,False
565779,21982,PACK OF 12 SUKI TISSUES,24,2011-09-06 15:14:00,0.39,15804.0,United Kingdom,9.36,2011-09,False
546388,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-03-11 13:42:00,8.29,,United Kingdom,16.58,2011-03,False
568376,22365,DOORMAT RESPECTABLE HOUSE,10,2011-09-26 17:20:00,7.08,14031.0,United Kingdom,70.8,2011-09,False
544599,85202,HANGING WOOD AND FELT HEART,1,2011-02-21 18:15:00,0.79,,United Kingdom,0.79,2011-02,False
537900,84754,S/15 SILVER GLASS BAUBLES IN BAG,24,2010-12-09 10:45:00,1.25,15983.0,United Kingdom,30.0,2010-12,False
556937,22637,PIGGY BANK RETROSPOT,4,2011-06-15 16:05:00,2.55,17716.0,United Kingdom,10.2,2011-06,False
577078,22095,LADS ONLY TISSUE BOX,1,2011-11-17 15:17:00,2.46,,United Kingdom,2.46,2011-11,False
571931,22064,PINK DOUGHNUT TRINKET POT,1,2011-10-19 16:59:00,3.29,,United Kingdom,3.29,2011-10,False
557938,23252,VINTAGE RED ENAMEL TRIM JUG,2,2011-06-23 15:35:00,7.46,,United Kingdom,14.92,2011-06,False
575337,21993,FLORAL FOLK STATIONERY SET,5,2011-11-09 14:11:00,1.25,17867.0,United Kingdom,6.25,2011-11,False
549301,22938,CUPCAKE LACE PAPER SET 6,12,2011-04-08 08:24:00,1.95,16643.0,United Kingdom,23.4,2011-04,False
536525,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2010-12-01 12:54:00,2.1,14078.0,United Kingdom,2.1,2010-12,False
566291,22917,HERB MARKER ROSEMARY,5,2011-09-11 15:31:00,0.65,12965.0,United Kingdom,3.25,2011-09,False
570871,23514,EMBROIDERED RIBBON REEL SALLY,1,2011-10-12 16:36:00,4.13,,United Kingdom,4.13,2011-10,False
546888,16236,KITTY PENCIL ERASERS,1,2011-03-17 18:15:00,0.42,,United Kingdom,0.42,2011-03,False
546480,22656,VINTAGE BLUE KITCHEN CABINET,1,2011-03-14 11:38:00,295.0,13452.0,United Kingdom,295.0,2011-03,False
552888,22558,CLOTHES PEGS RETROSPOT PACK 24,96,2011-05-12 10:23:00,1.45,15061.0,United Kingdom,139.2,2011-05,False
580397,23311,VINTAGE CHRISTMAS STOCKING,3,2011-12-04 11:24:00,2.55,13558.0,United Kingdom,7.6499999999999995,2011-12,False
537781,22563,HAPPY STENCIL CRAFT,1,2010-12-08 12:46:00,1.25,17341.0,United Kingdom,1.25,2010-12,False
580729,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,2011-12-05 17:24:00,1.24,,United Kingdom,4.96,2011-12,False
540561,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-01-10 10:32:00,0.85,13004.0,United Kingdom,8.5,2011-01,False
568703,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,2011-09-28 15:21:00,2.08,12748.0,United Kingdom,8.32,2011-09,False
536876,21486,PINK HEART DOTS HOT WATER BOTTLE,2,2010-12-03 11:36:00,4.21,,United Kingdom,8.42,2010-12,False
553162,23004,TRAVEL CARD WALLET PANTRY,2,2011-05-13 15:53:00,0.83,,United Kingdom,1.66,2011-05,False
546062,22981,PANTRY APPLE CORER,2,2011-03-09 10:51:00,1.45,16221.0,United Kingdom,2.9,2011-03,False
569206,90209C,PINK ENAMEL+GLASS HAIR COMB,1,2011-10-02 10:58:00,2.1,15038.0,United Kingdom,2.1,2011-10,False
556248,22980,PANTRY SCRUBBING BRUSH,12,2011-06-09 16:33:00,1.65,15681.0,United Kingdom,19.799999999999997,2011-06,False
576062,22082,RIBBON REEL STRIPES DESIGN,5,2011-11-13 15:30:00,1.65,12867.0,United Kingdom,8.25,2011-11,False
550034,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-14 11:48:00,1.69,16187.0,United Kingdom,27.04,2011-04,False
543245,21537,RED RETROSPOT PUDDING BOWL,1,2011-02-04 14:08:00,4.25,16725.0,United Kingdom,4.25,2011-02,False
567473,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2011-09-20 12:50:00,3.75,17841.0,United Kingdom,3.75,2011-09,False
544448,22997,TRAVEL CARD WALLET UNION JACK,5,2011-02-20 12:01:00,0.42,14878.0,United Kingdom,2.1,2011-02,False
564756,23297,SET 40 HEART SHAPE PETIT FOUR CASES,3,2011-08-30 10:33:00,3.29,,United Kingdom,9.870000000000001,2011-08,False
574258,22489,PACK OF 12 TRADITIONAL CRAYONS,1,2011-11-03 13:50:00,0.42,16891.0,United Kingdom,0.42,2011-11,False
562420,22077,6 RIBBONS RUSTIC CHARM,1,2011-08-04 16:38:00,3.29,,United Kingdom,3.29,2011-08,False
556459,35970,ZINC FOLKART SLEIGH BELLS,1,2011-06-10 17:25:00,4.13,,United Kingdom,4.13,2011-06,False
537399,21327,SKULLS WRITING SET,2,2010-12-06 14:31:00,1.65,13030.0,United Kingdom,3.3,2010-12,False
545085,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-02-28 11:19:00,1.95,15039.0,United Kingdom,19.5,2011-02,False
548005,21506,"FANCY FONT BIRTHDAY CARD,",12,2011-03-29 10:49:00,0.42,14128.0,United Kingdom,5.04,2011-03,False
554275,84832,ZINC WILLIE WINKIE  CANDLE STICK,6,2011-05-23 13:17:00,0.85,14903.0,United Kingdom,5.1,2011-05,False
540362,21174,POTTERING IN THE SHED METAL SIGN,2,2011-01-06 15:42:00,1.95,13656.0,United Kingdom,3.9,2011-01,False
545216,90032,IVORY SHELL HEART NECKLACE,1,2011-02-28 16:50:00,6.23,,United Kingdom,6.23,2011-02,False
564727,21721,CANDY SHOP  STICKER SHEET,5,2011-08-28 12:31:00,0.85,16686.0,United Kingdom,4.25,2011-08,False
554492,22185,SLATE TILE NATURAL HANGING,4,2011-05-24 13:56:00,1.65,13168.0,United Kingdom,6.6,2011-05,False
577058,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1,2011-11-17 14:29:00,1.25,18122.0,United Kingdom,1.25,2011-11,False
557960,85212,MINI PAINTED GARDEN DECORATION,12,2011-06-23 19:46:00,0.29,15453.0,United Kingdom,3.4799999999999995,2011-06,False
580640,85227,SET OF 6 3D KIT CARDS FOR KIDS,2,2011-12-05 12:51:00,0.85,16910.0,United Kingdom,1.7,2011-12,False
547794,22334,DINOSAUR PARTY BAG + STICKER SET,6,2011-03-25 12:13:00,1.65,14085.0,United Kingdom,9.899999999999999,2011-03,False
536707,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-02 12:33:00,12.75,12915.0,United Kingdom,25.5,2010-12,False
552277,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-05-08 12:34:00,2.95,13642.0,United Kingdom,2.95,2011-05,False
542812,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,18,2011-02-01 11:21:00,1.25,14850.0,United Kingdom,22.5,2011-02,False
541575,22088,PAPER BUNTING COLOURED LACE,2,2011-01-19 13:21:00,2.95,15311.0,United Kingdom,5.9,2011-01,False
576236,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1,2011-11-14 13:31:00,0.39,13755.0,United Kingdom,0.39,2011-11,False
574251,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-11-03 13:22:00,5.95,18205.0,United Kingdom,17.85,2011-11,False
553199,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-05-15 15:13:00,0.65,17758.0,United Kingdom,10.4,2011-05,False
557286,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2011-06-19 12:36:00,4.65,17879.0,United Kingdom,4.65,2011-06,False
556100,85087,CANDY SPOT CUSHION COVER,6,2011-06-08 16:00:00,2.95,15238.0,United Kingdom,17.700000000000003,2011-06,False
566408,22544,MINI JIGSAW SPACEBOY,1,2011-09-12 13:43:00,0.42,16984.0,United Kingdom,0.42,2011-09,False
572209,23557,LANDMARK FRAME BAKER STREET,300,2011-10-21 12:08:00,10.95,18102.0,United Kingdom,3285.0,2011-10,False
568346,21669,BLUE STRIPE CERAMIC DRAWER KNOB,3,2011-09-26 15:28:00,3.29,14096.0,United Kingdom,9.870000000000001,2011-09,False
578248,22978,PANTRY ROLLING PIN,1,2011-11-23 12:40:00,3.75,16255.0,United Kingdom,3.75,2011-11,False
558086,21169,YOU'RE CONFUSING ME METAL SIGN,1,2011-06-26 11:58:00,1.69,16728.0,United Kingdom,1.69,2011-06,False
557502,22679,FRENCH BLUE METAL DOOR SIGN 4,1,2011-06-20 15:32:00,2.46,,United Kingdom,2.46,2011-06,False
564316,22131,FOOD CONTAINER SET 3 LOVE HEART,12,2011-08-24 13:11:00,1.95,13985.0,United Kingdom,23.4,2011-08,False
537692,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4,2010-12-08 10:40:00,1.45,14796.0,United Kingdom,5.8,2010-12,False
572307,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,2011-10-23 15:23:00,0.79,16905.0,United Kingdom,9.48,2011-10,False
567182,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-09-18 15:21:00,2.08,13334.0,United Kingdom,20.8,2011-09,False
549568,22296,HEART IVORY TRELLIS LARGE,12,2011-04-10 15:09:00,1.65,15665.0,United Kingdom,19.799999999999997,2011-04,False
579124,21239,PINK  POLKADOT CUP,8,2011-11-28 12:14:00,0.85,15721.0,United Kingdom,6.8,2011-11,False
557602,85099F,JUMBO BAG STRAWBERRY,10,2011-06-21 11:57:00,2.08,14110.0,United Kingdom,20.8,2011-06,False
573311,23510,MINI PLAYING CARDS GYMKHANA,2,2011-10-28 16:45:00,0.42,14071.0,United Kingdom,0.84,2011-10,False
550474,22088,PAPER BUNTING COLOURED LACE,1,2011-04-18 13:58:00,5.79,,United Kingdom,5.79,2011-04,False
575177,23313,VINTAGE CHRISTMAS BUNTING,3,2011-11-08 18:41:00,10.79,,United Kingdom,32.37,2011-11,False
544208,21931,JUMBO STORAGE BAG SUKI,2,2011-02-17 10:34:00,4.13,,United Kingdom,8.26,2011-02,False
559052,22065,CHRISTMAS PUDDING TRINKET POT,8,2011-07-05 16:53:00,3.29,,United Kingdom,26.32,2011-07,False
579352,20961,STRAWBERRY BATH SPONGE,1,2011-11-29 11:48:00,1.25,,United Kingdom,1.25,2011-11,False
538361,22193,RED DINER WALL CLOCK,1,2010-12-10 16:36:00,8.5,17757.0,United Kingdom,8.5,2010-12,False
559923,21067,VINTAGE RED TEATIME MUG,8,2011-07-13 16:07:00,2.46,,United Kingdom,19.68,2011-07,False
557846,22423,REGENCY CAKESTAND 3 TIER,1,2011-06-23 10:44:00,12.75,17365.0,United Kingdom,12.75,2011-06,False
560773,47585A,PINK FAIRY CAKE CUSHION COVER,2,2011-07-20 16:17:00,4.13,,United Kingdom,8.26,2011-07,False
566949,23228,FILIGREE HEART BIRD WHITE,1,2011-09-15 16:32:00,2.46,,United Kingdom,2.46,2011-09,False
544677,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,2011-02-22 16:13:00,1.25,18196.0,United Kingdom,1.25,2011-02,False
537077,22636,CHILDS BREAKFAST SET CIRCUS PARADE,3,2010-12-05 11:59:00,8.5,17062.0,United Kingdom,25.5,2010-12,False
559129,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-07-06 12:50:00,3.75,17705.0,United Kingdom,15.0,2011-07,False
536624,21588,RETROSPOT GIANT TUBE MATCHES,12,2010-12-02 10:45:00,2.55,13418.0,United Kingdom,30.599999999999998,2010-12,False
571502,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-10-17 15:18:00,1.45,14422.0,United Kingdom,17.4,2011-10,False
575655,23162,REGENCY TEA STRAINER,4,2011-11-10 14:28:00,3.75,16434.0,United Kingdom,15.0,2011-11,False
578531,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-24 14:40:00,2.1,17364.0,United Kingdom,2.1,2011-11,False
